timestamp,z_window,person
0 days 00:01:16.236000,0.11977084856999991,5
0 days 00:01:16.240000,0.12097084856999996,5
0 days 00:01:16.299000,0.019367598619999954,5
0 days 00:01:16.300000,-0.13063240138000004,5
0 days 00:01:16.300000,-0.15703240138000008,5
0 days 00:01:16.358000,-0.19443240138000004,5
0 days 00:01:16.359000,-0.21193239938000002,5
0 days 00:01:16.362000,-0.18023239968000004,5
0 days 00:01:16.388000,-0.13023239968000005,5
0 days 00:01:16.441000,-0.13683913288000008,5
0 days 00:01:16.446000,-0.04953913287999999,5
0 days 00:01:16.450000,0.051960857119999954,5
0 days 00:01:16.451000,0.13246085512,5
0 days 00:01:16.477000,0.24283097441999993,5
0 days 00:01:16.538000,0.36203097242,5
0 days 00:01:16.540000,0.3506309724199999,5
0 days 00:01:16.540000,0.37663097241999993,5
0 days 00:01:16.543000,0.32353097281999993,5
0 days 00:01:16.572000,0.2698309728199999,5
0 days 00:01:16.598000,0.20733097481999996,5
0 days 00:01:16.604000,0.14363097481999992,5
0 days 00:01:16.652000,0.12159690891999993,5
0 days 00:01:16.657000,0.11059690931999999,5
0 days 00:01:16.659000,0.12054374165999994,5
0 days 00:01:16.687000,0.06224374266000002,5
0 days 00:01:16.690000,-0.005756257340000048,5
0 days 00:01:16.752000,-0.028056257240000004,5
0 days 00:01:16.752000,-0.06075625724000004,5
0 days 00:01:16.754000,-0.09765625624000002,5
0 days 00:01:16.807000,-0.09655625604000004,5
0 days 00:01:16.813000,-0.12235625564000002,5
0 days 00:01:16.815000,-0.14235625584000006,5
0 days 00:01:16.825000,-0.16028910604000007,5
0 days 00:01:16.867000,-0.16959747534000008,5
0 days 00:01:16.870000,-0.18539747534000006,5
0 days 00:01:16.871000,-0.19029747484000004,5
0 days 00:01:16.897000,-0.19659747444000011,5
0 days 00:01:16.963000,-0.1855974744400001,5
0 days 00:01:16.963000,-0.17109747444000006,5
0 days 00:01:16.967000,-0.11389747444,5
0 days 00:01:16.967000,0.052402525559999996,5
0 days 00:01:17.019000,0.10670252555999994,5
0 days 00:01:17.019000,0.10730252556000001,5
0 days 00:01:17.036000,0.06282829056000001,5
0 days 00:01:17.048000,0.05622829056000004,5
0 days 00:01:17.048000,0.06715810096000001,5
0 days 00:01:17.108000,0.06245810095999994,5
0 days 00:01:17.112000,0.046158100960000024,5
0 days 00:01:17.115000,0.0076581009599999824,5
0 days 00:01:17.170000,-0.10024189903999998,5
0 days 00:01:17.171000,-0.16264190004000006,5
0 days 00:01:17.171000,-0.19774190003999997,5
0 days 00:01:17.231000,-0.16444190004,5
0 days 00:01:17.231000,-0.10714190004,5
0 days 00:01:17.233000,-0.06574190003999997,5
0 days 00:01:17.248000,-0.07869004204000005,5
0 days 00:01:17.288000,-0.03329004204000003,5
0 days 00:01:17.289000,-0.01669004204000002,5
0 days 00:01:17.291000,0.00020995826000003715,5
0 days 00:01:17.317000,0.026909957859999986,5
0 days 00:01:17.347000,0.06900995686000001,5
0 days 00:01:17.349000,0.08500995685999997,5
0 days 00:01:17.408000,0.10770995479999998,5
0 days 00:01:17.410000,0.11810995409999998,5
0 days 00:01:17.411000,0.09960995410000002,5
0 days 00:01:17.421000,0.10065542979999996,5
0 days 00:01:17.469000,0.022062701280000017,5
0 days 00:01:17.473000,-0.11243729972000006,5
0 days 00:01:17.473000,-0.18013729972,5
0 days 00:01:17.528000,-0.21603729972000008,5
0 days 00:01:17.529000,-0.17873729972000002,5
0 days 00:01:17.529000,-0.17653729942000013,5
0 days 00:01:17.590000,-0.14883730142000007,5
0 days 00:01:17.590000,-0.061737311420000066,5
0 days 00:01:17.591000,0.03906268857999999,5
0 days 00:01:17.632000,0.07844000937999995,5
0 days 00:01:17.647000,0.20464000937999993,5
0 days 00:01:17.652000,0.36924000938,5
0 days 00:01:17.653000,0.42110783498000004,5
0 days 00:01:17.711000,0.3739078389800001,5
0 days 00:01:17.711000,0.31530783898,5
0 days 00:01:17.711000,0.28550783997999996,5
0 days 00:01:17.773000,0.23600783997999994,5
0 days 00:01:17.774000,0.1739078409799999,5
0 days 00:01:17.776000,0.1175078409799999,5
0 days 00:01:17.829000,0.08550784197999992,5
0 days 00:01:17.830000,0.06461347697999989,5
0 days 00:01:17.834000,0.029413476979999867,5
0 days 00:01:17.843000,-0.004700316620000165,5
0 days 00:01:17.868000,-0.04570031662000017,5
0 days 00:01:17.868000,-0.09050031462000013,5
0 days 00:01:17.929000,-0.1217003136200001,5
0 days 00:01:17.930000,-0.13840031362000016,5
0 days 00:01:17.930000,-0.13430031362000008,5
0 days 00:01:17.994000,-0.1396003136200001,5
0 days 00:01:17.994000,-0.16380031321999997,5
0 days 00:01:17.996000,-0.18400031292000005,5
0 days 00:01:18.016000,-0.19508142061999995,5
0 days 00:01:18.050000,-0.20028142062000004,5
0 days 00:01:18.050000,-0.2255202793199999,5
0 days 00:01:18.053000,-0.2326202796200001,5
0 days 00:01:18.077000,-0.21552027981999994,5
0 days 00:01:18.110000,-0.11032027982000002,5
0 days 00:01:18.110000,0.04137972058000004,5
0 days 00:01:18.168000,0.05147972057999995,5
0 days 00:01:18.176000,0.08507972057999998,5
0 days 00:01:18.177000,0.07127971857999998,5
0 days 00:01:18.227000,0.049269290729999964,5
0 days 00:01:18.230000,0.021369290730000025,5
0 days 00:01:18.231000,0.03417602332999998,5
0 days 00:01:18.243000,-0.017923976669999966,5
0 days 00:01:18.258000,-0.05922396667000004,5
0 days 00:01:18.287000,-0.06362396667000006,5
0 days 00:01:18.289000,-0.15702396667000007,5
0 days 00:01:18.316000,-0.24702396666999998,5
0 days 00:01:18.346000,-0.18202396667,5
0 days 00:01:18.349000,-0.18302396667000004,5
0 days 00:01:18.377000,-0.11832396767000004,5
0 days 00:01:18.406000,-0.07212396766999998,5
0 days 00:01:18.410000,-0.04812396977000004,5
0 days 00:01:18.438000,-0.03332396977000001,5
0 days 00:01:18.438000,-0.03126495616999998,5
0 days 00:01:18.502000,-0.01646495656999994,5
0 days 00:01:18.509000,0.0013350434900000097,5
0 days 00:01:18.510000,0.048735042490000026,5
0 days 00:01:18.558000,0.08623504249000005,5
0 days 00:01:18.560000,0.09853504239000004,5
0 days 00:01:18.561000,0.11593504239000003,5
0 days 00:01:18.588000,0.11283504239000003,5
0 days 00:01:18.593000,0.05633504419000006,5
0 days 00:01:18.617000,0.07668914778999998,5
0 days 00:01:18.649000,-0.07501085220999996,5
0 days 00:01:18.651000,-0.23237799201,5
0 days 00:01:18.653000,-0.21797799300999995,5
0 days 00:01:18.710000,-0.15537799301,5
0 days 00:01:18.711000,-0.15347799311,5
0 days 00:01:18.711000,-0.11927799350999999,5
0 days 00:01:18.770000,-0.09877799351000002,5
0 days 00:01:18.770000,-0.0017779935100000266,5
0 days 00:01:18.771000,0.17582199648999997,5
0 days 00:01:18.823000,0.176596558096,5
0 days 00:01:18.827000,0.25279655809599993,5
0 days 00:01:18.829000,0.4155965480959999,5
0 days 00:01:18.831000,0.4110707830959999,5
0 days 00:01:18.889000,0.351370783096,5
0 days 00:01:18.892000,0.260370783096,5
0 days 00:01:18.895000,0.213070783296,5
0 days 00:01:18.951000,0.15857078329599997,5
0 days 00:01:18.955000,0.09157078429599995,5
0 days 00:01:18.957000,0.07307078429599997,5
0 days 00:01:18.976000,0.02497078529600001,5
0 days 00:01:19.007000,-0.00532921470400006,5
0 days 00:01:19.010000,-0.04152921470400008,5
0 days 00:01:19.034000,-0.06833216064400002,5
0 days 00:01:19.070000,-0.10463216064399995,5
0 days 00:01:19.074000,-0.11303187864400005,5
0 days 00:01:19.076000,-0.13643187814400004,5
0 days 00:01:19.130000,-0.13943187794400005,5
0 days 00:01:19.131000,-0.14273187774400006,5
0 days 00:01:19.133000,-0.157231877344,5
0 days 00:01:19.158000,-0.17203187654400004,5
0 days 00:01:19.221000,-0.18453187654399997,5
0 days 00:01:19.225000,-0.19763187548400005,5
0 days 00:01:19.226000,-0.19553187578399997,5
0 days 00:01:19.245000,-0.17697531778400005,5
0 days 00:01:19.277000,-0.169020793484,5
0 days 00:01:19.279000,-0.08032079348400004,5
0 days 00:01:19.280000,0.06677920651599999,5
0 days 00:01:19.307000,0.128679207516,5
0 days 00:01:19.337000,0.16047920751600003,5
0 days 00:01:19.338000,0.07917920751600008,5
0 days 00:01:19.367000,0.11067920721600005,5
0 days 00:01:19.399000,0.1428792082160001,5
0 days 00:01:19.399000,0.08507921821600008,5
0 days 00:01:19.419000,-0.03225882278399992,5
0 days 00:01:19.459000,0.007863856416000075,5
0 days 00:01:19.461000,-0.09683614358399993,5
0 days 00:01:19.465000,-0.220436143584,5
0 days 00:01:19.519000,-0.24963614158400002,5
0 days 00:01:19.524000,-0.14823614758400006,5
0 days 00:01:19.527000,-0.075536147584,5
0 days 00:01:19.584000,-0.045136147583999996,5
0 days 00:01:19.589000,-0.01103614758399996,5
0 days 00:01:19.589000,0.013863852415999965,5
0 days 00:01:19.630000,0.037767406916,5
0 days 00:01:19.637000,0.05906740571599999,5
0 days 00:01:19.640000,0.082267404716,5
0 days 00:01:19.643000,0.13416740371600006,5
0 days 00:01:19.700000,0.144681198316,5
0 days 00:01:19.705000,0.15998119831600005,5
0 days 00:01:19.707000,0.174481197516,5
0 days 00:01:19.737000,0.17318119751600008,5
0 days 00:01:19.786000,0.14378119951600002,5
0 days 00:01:19.791000,-0.08181880048399996,5
0 days 00:01:19.792000,-0.179018800484,5
0 days 00:01:19.819000,-0.19181879848399996,5
0 days 00:01:19.819000,-0.196918798784,5
0 days 00:01:19.859000,-0.19902719308400002,5
0 days 00:01:19.879000,-0.1500271930840001,5
0 days 00:01:19.880000,-0.08432719408399997,5
0 days 00:01:19.885000,-0.009227194084000044,5
0 days 00:01:19.939000,0.061872806116000004,5
0 days 00:01:19.941000,0.12987280611599997,5
0 days 00:01:19.946000,0.21967280571599992,5
0 days 00:01:19.976000,0.32687280271599994,5
0 days 00:01:19.979000,0.35747280271600007,5
0 days 00:01:20.014000,0.407243202916,5
0 days 00:01:20.029000,0.3788536307659999,5
0 days 00:01:20.031000,0.3204536317659999,5
0 days 00:01:20.088000,0.2962536327659999,5
0 days 00:01:20.089000,0.24345363376600002,5
0 days 00:01:20.091000,0.183953633766,5
0 days 00:01:20.117000,0.13305363376600002,5
0 days 00:01:20.119000,0.11555363376600003,5
0 days 00:01:20.177000,0.115153634766,5
0 days 00:01:20.181000,0.04075363476599997,5
0 days 00:01:20.182000,-0.01424636523400001,5
0 days 00:01:20.226000,-0.035230862933999976,5
0 days 00:01:20.236000,-0.08313086293400013,5
0 days 00:01:20.241000,-0.09573086283400004,5
0 days 00:01:20.242000,-0.10663086283400006,5
0 days 00:01:20.268000,-0.13015581053399997,5
0 days 00:01:20.330000,-0.15755580913400002,5
0 days 00:01:20.330000,-0.178455809134,5
0 days 00:01:20.335000,-0.19505580910399994,5
0 days 00:01:20.388000,-0.20755580910399996,5
0 days 00:01:20.393000,-0.2245558087039999,5
0 days 00:01:20.397000,-0.21055580870399992,5
0 days 00:01:20.438000,-0.19123820290399987,5
0 days 00:01:20.448000,-0.13443820470399995,5
0 days 00:01:20.449000,-0.16849230830399992,5
0 days 00:01:20.451000,-0.04469230830399997,5
0 days 00:01:20.511000,0.132007680696,5
0 days 00:01:20.514000,0.102807680696,5
0 days 00:01:20.514000,0.07200768069599994,5
0 days 00:01:20.538000,0.12660768029599997,5
0 days 00:01:20.538000,0.1300076782959999,5
0 days 00:01:20.566000,0.16370767829599997,5
0 days 00:01:20.598000,0.12610767829599992,5
0 days 00:01:20.599000,-0.009092311703999949,5
0 days 00:01:20.612000,-0.011024133210000025,5
0 days 00:01:20.628000,-0.09492413280999995,5
0 days 00:01:20.690000,-0.17222412281000005,5
0 days 00:01:20.690000,-0.1276241238099999,5
0 days 00:01:20.700000,-0.056224123809999985,5
0 days 00:01:20.750000,0.04127587619000003,5
0 days 00:01:20.751000,0.042175875989999986,5
0 days 00:01:20.753000,0.06557587499000003,5
0 days 00:01:20.777000,0.09287587368999999,5
0 days 00:01:20.780000,0.13717587368999998,5
0 days 00:01:20.807000,0.17977587368999998,5
0 days 00:01:20.822000,0.21074805058999999,5
0 days 00:01:20.836000,0.23444805059,5
0 days 00:01:20.841000,0.23085099673,5
0 days 00:01:20.898000,0.24235099672999996,5
0 days 00:01:20.905000,0.17585099573000001,5
0 days 00:01:20.905000,0.15915099523,5
0 days 00:01:20.958000,-0.04964900496999995,5
0 days 00:01:20.961000,-0.1376490054699999,5
0 days 00:01:20.963000,-0.13204900546999998,5
0 days 00:01:20.986000,-0.11204900526999996,5
0 days 00:01:21.016000,-0.05214900526999997,5
0 days 00:01:21.019000,-0.006449006269999979,5
0 days 00:01:21.034000,-0.004903296769999951,5
0 days 00:01:21.046000,0.07914014523000003,5
0 days 00:01:21.076000,0.1967401352300001,5
0 days 00:01:21.080000,0.31084013523000004,5
0 days 00:01:21.140000,0.41934013523,5
0 days 00:01:21.142000,0.48394013423,5
0 days 00:01:21.144000,0.42974013423000007,5
0 days 00:01:21.197000,0.42984013423,5
0 days 00:01:21.199000,0.38644013523000004,5
0 days 00:01:21.202000,0.32014013623000004,5
0 days 00:01:21.248000,0.27835797422999986,5
0 days 00:01:21.259000,0.25499601523000004,5
0 days 00:01:21.262000,0.18389601523000004,5
0 days 00:01:21.263000,0.14659601623000007,5
0 days 00:01:21.321000,0.15469601622999998,5
0 days 00:01:21.322000,0.11299601723000002,5
0 days 00:01:21.324000,0.055296019229999986,5
0 days 00:01:21.377000,-0.00340398076999997,5
0 days 00:01:21.379000,-0.045503980769999994,5
0 days 00:01:21.382000,-0.06530398077000002,5
0 days 00:01:21.407000,-0.08150397977000001,5
0 days 00:01:21.419000,-0.09209532966999995,5
0 days 00:01:21.437000,-0.11119532946999999,5
0 days 00:01:21.468000,-0.13219532947000004,5
0 days 00:01:21.468000,-0.15939532847000007,5
0 days 00:01:21.528000,-0.19229532847000003,5
0 days 00:01:21.530000,-0.19419532857000005,5
0 days 00:01:21.532000,-0.20289532877000005,5
0 days 00:01:21.588000,-0.18809532977000007,5
0 days 00:01:21.590000,-0.21439533177000009,5
0 days 00:01:21.591000,-0.0035953307700000293,5
0 days 00:01:21.630000,0.12666709623,5
0 days 00:01:21.651000,0.17566709423,5
0 days 00:01:21.652000,0.21866709422999997,5
0 days 00:01:21.652000,0.17035659623000002,5
0 days 00:01:21.710000,0.17335659623,5
0 days 00:01:21.710000,0.19135659622999998,5
0 days 00:01:21.712000,0.20295659322999998,5
0 days 00:01:21.769000,0.19405659323000005,5
0 days 00:01:21.772000,0.09015659323000003,5
0 days 00:01:21.776000,-0.002543406769999974,5
0 days 00:01:21.797000,-0.052443403769999994,5
0 days 00:01:21.826000,-0.04724340376999997,5
0 days 00:01:21.827000,-0.033513803970000006,5
0 days 00:01:21.841000,-0.007057549669999964,5
0 days 00:01:21.888000,0.037542448329999985,5
0 days 00:01:21.892000,0.0499424483299999,5
0 days 00:01:21.894000,0.06864244712999992,5
0 days 00:01:21.950000,0.11434244712999994,5
0 days 00:01:21.950000,0.14424244712999995,5
0 days 00:01:21.951000,0.1688424471299999,5
0 days 00:01:22.009000,0.18394244592999998,5
0 days 00:01:22.009000,0.22044244632999996,5
0 days 00:01:22.012000,0.22994244632999997,5
0 days 00:01:22.015000,0.23630204462999999,5
0 days 00:01:22.038000,0.22920204462999996,5
0 days 00:01:22.098000,-0.09129793537000004,5
0 days 00:01:22.099000,-0.21929792537000012,5
0 days 00:01:22.100000,-0.17179792537000008,5
0 days 00:01:22.132000,-0.15329792637000014,5
0 days 00:01:22.133000,-0.09429792637000002,5
0 days 00:01:22.188000,-0.06369792640000005,5
0 days 00:01:22.191000,0.0564020636,5
0 days 00:01:22.191000,0.09320206319999993,5
0 days 00:01:22.227000,0.11242574919999995,5
0 days 00:01:22.249000,0.2276081333999999,5
0 days 00:01:22.250000,0.3503081332000001,5
0 days 00:01:22.252000,0.45490813020000004,5
0 days 00:01:22.308000,0.5134081298000001,5
0 days 00:01:22.308000,0.43310813080000005,5
0 days 00:01:22.311000,0.39880813079999994,5
0 days 00:01:22.369000,0.34240813080000004,5
0 days 00:01:22.370000,0.2834081308,5
0 days 00:01:22.372000,0.23290813279999992,5
0 days 00:01:22.429000,0.16520813279999988,5
0 days 00:01:22.430000,0.11080813279999996,5
0 days 00:01:22.431000,0.07950813379999994,5
0 days 00:01:22.437000,0.07499805609999993,5
0 days 00:01:22.490000,0.04499805569999991,5
0 days 00:01:22.494000,-0.016901943300000045,5
0 days 00:01:22.496000,-0.08700194230000008,5
0 days 00:01:22.561000,-0.12660194230000005,5
0 days 00:01:22.561000,-0.1561019423000001,5
0 days 00:01:22.562000,-0.15980194230000005,5
0 days 00:01:22.589000,-0.17510194110000005,5
0 days 00:01:22.590000,-0.20000193980000006,5
0 days 00:01:22.610000,-0.23937926180000008,5
0 days 00:01:22.617000,-0.28757926180000004,5
0 days 00:01:22.647000,-0.29825143870000004,5
0 days 00:01:22.648000,-0.29745143870000007,5
0 days 00:01:22.708000,-0.31995143890000005,5
0 days 00:01:22.708000,-0.3139514389000001,5
0 days 00:01:22.709000,-0.2818514359000001,5
0 days 00:01:22.737000,-0.2645514359000001,5
0 days 00:01:22.798000,-0.026751435900000006,5
0 days 00:01:22.801000,0.09814856409999993,5
0 days 00:01:22.807000,0.14344856409999993,5
0 days 00:01:22.821000,0.1056325700999999,5
0 days 00:01:22.827000,0.0941325701,5
0 days 00:01:22.830000,0.10453257009999996,5
0 days 00:01:22.887000,0.14878685959999996,5
0 days 00:01:22.890000,0.0481868596,5
0 days 00:01:22.891000,-0.0612131304,5
0 days 00:01:22.948000,-0.15061313239999993,5
0 days 00:01:22.951000,-0.23251313240000002,5
0 days 00:01:22.951000,-0.2585131324,5
0 days 00:01:23.009000,-0.1923131328,5
0 days 00:01:23.012000,-0.12761313279999997,5
0 days 00:01:23.012000,-0.09641313380000009,5
0 days 00:01:23.033000,-0.0768845164000001,5
0 days 00:01:23.037000,-0.04510235440000013,5
0 days 00:01:23.069000,-0.0022023554000001,5
0 days 00:01:23.070000,0.051797643599999825,5
0 days 00:01:23.128000,0.06899764259999987,5
0 days 00:01:23.132000,0.07139764259999982,5
0 days 00:01:23.135000,0.05589764259999988,5
0 days 00:01:23.189000,-0.16650235740000013,5
0 days 00:01:23.190000,-0.24040234740000005,5
0 days 00:01:23.193000,-0.28620234440000003,5
0 days 00:01:23.217000,-0.2630023444000001,5
0 days 00:01:23.244000,-0.25512530600000005,5
0 days 00:01:23.247000,-0.1905375106,5
0 days 00:01:23.248000,-0.14273751259999998,5
0 days 00:01:23.277000,-0.0626375126,5
0 days 00:01:23.307000,-0.02693751260000004,5
0 days 00:01:23.310000,0.13716247739999995,5
0 days 00:01:23.336000,0.28386247749999993,5
0 days 00:01:23.367000,0.4000624675,5
0 days 00:01:23.369000,0.4226624675,5
0 days 00:01:23.398000,0.4059624674999999,5
0 days 00:01:23.416000,0.4231985431,5
0 days 00:01:23.428000,0.3206361161,5
0 days 00:01:23.429000,0.2724361161,5
0 days 00:01:23.456000,0.23563611659999995,5
0 days 00:01:23.487000,0.27103611659999993,5
0 days 00:01:23.490000,0.20893611659999997,5
0 days 00:01:23.516000,0.12273611660000001,5
0 days 00:01:23.548000,0.015136119599999977,5
0 days 00:01:23.549000,-0.07336388040000004,5
0 days 00:01:23.576000,-0.05856388040000004,5
0 days 00:01:23.609000,-0.0380942514000001,5
0 days 00:01:23.639000,-0.07829425140000007,5
0 days 00:01:23.643000,-0.11359425040000012,5
0 days 00:01:23.644000,-0.14809425040000013,5
0 days 00:01:23.699000,-0.15765050470000014,5
0 days 00:01:23.700000,-0.1793505037000001,5
0 days 00:01:23.703000,-0.19985050370000007,5
0 days 00:01:23.759000,-0.2314505035000001,5
0 days 00:01:23.760000,-0.2892505035000001,5
0 days 00:01:23.763000,-0.3169505033000001,5
0 days 00:01:23.788000,-0.33985050330000005,5
0 days 00:01:23.793000,-0.3615505031000001,5
0 days 00:01:23.821000,-0.35596539730000004,5
0 days 00:01:23.849000,-0.3456653973,5
0 days 00:01:23.853000,-0.3239404969000001,5
0 days 00:01:23.853000,-0.3175404969000001,5
0 days 00:01:23.906000,0.03975948209999998,5
0 days 00:01:23.907000,0.2251594721,5
0 days 00:01:23.912000,0.26285947209999994,5
0 days 00:01:23.935000,0.30785946909999995,5
0 days 00:01:23.968000,0.26735946909999997,5
0 days 00:01:23.998000,0.21765947010000006,5
0 days 00:01:23.999000,0.12595948010000002,5
0 days 00:01:24.033000,0.08502272510000003,5
0 days 00:01:24.059000,0.09629903709999997,5
0 days 00:01:24.059000,0.008199047100000013,5
0 days 00:01:24.062000,-0.10400095320000004,5
0 days 00:01:24.117000,-0.17640095019999996,5
0 days 00:01:24.123000,-0.18040094980000007,5
0 days 00:01:24.123000,-0.10630095080000002,5
0 days 00:01:24.147000,-0.02930095180000006,5
0 days 00:01:24.177000,0.02229904819999999,5
0 days 00:01:24.180000,0.04669904719999996,5
0 days 00:01:24.206000,0.06819904719999997,5
0 days 00:01:24.207000,0.08640931169999998,5
0 days 00:01:24.238000,0.06180931170000001,5
0 days 00:01:24.238000,0.08010931069999999,5
0 days 00:01:24.301000,-0.17822335170000003,5
0 days 00:01:24.302000,-0.26622335169999994,5
0 days 00:01:24.303000,-0.2514233527,5
0 days 00:01:24.362000,-0.21452335269999995,5
0 days 00:01:24.363000,-0.18802335369999995,5
0 days 00:01:24.370000,-0.19872335369999994,5
0 days 00:01:24.416000,-0.19396782419999992,5
0 days 00:01:24.417000,-0.15626782439999998,5
0 days 00:01:24.419000,0.00793216460000007,5
0 days 00:01:24.421000,0.17420947660000002,5
0 days 00:01:24.447000,0.3281094766000001,5
0 days 00:01:24.476000,0.3664094755999999,5
0 days 00:01:24.477000,0.4458094756,5
0 days 00:01:24.506000,0.3845094855999999,5
0 days 00:01:24.538000,0.27750949559999993,5
0 days 00:01:24.538000,0.30130949360000003,5
0 days 00:01:24.569000,0.2995094940000001,5
0 days 00:01:24.597000,0.2595094940000001,5
0 days 00:01:24.600000,0.21490949400000012,5
0 days 00:01:24.627000,0.16102555600000013,5
0 days 00:01:24.657000,0.16614155000000008,5
0 days 00:01:24.660000,0.09934155000000006,5
0 days 00:01:24.661000,0.026641550000000055,5
0 days 00:01:24.720000,-0.02735844899999995,5
0 days 00:01:24.721000,-0.024258448999999946,5
0 days 00:01:24.722000,-0.06065844899999994,5
0 days 00:01:24.747000,-0.10635844699999997,5
0 days 00:01:24.777000,-0.14075844669999998,5
0 days 00:01:24.778000,-0.16255844669999997,5
0 days 00:01:24.810000,-0.1846584463,5
0 days 00:01:24.838000,-0.18920541829999998,5
0 days 00:01:24.867000,-0.22680541830000003,5
0 days 00:01:24.870000,-0.2505340357000001,5
0 days 00:01:24.871000,-0.2719340357,5
0 days 00:01:24.903000,-0.28443403470000006,5
0 days 00:01:24.906000,-0.32073403320000005,5
0 days 00:01:24.959000,-0.35093403320000005,5
0 days 00:01:24.959000,-0.3804340332,5
0 days 00:01:24.963000,-0.3402340342000001,5
0 days 00:01:25.019000,-0.07893403520000002,5
0 days 00:01:25.020000,0.053265954800000015,5
0 days 00:01:25.022000,0.17416595180000005,5
0 days 00:01:25.025000,0.1551829258,5
0 days 00:01:25.077000,0.20820588640000004,5
0 days 00:01:25.077000,0.19970588640000003,5
0 days 00:01:25.083000,0.16760588840000007,5
0 days 00:01:25.108000,0.08970588840000007,5
0 days 00:01:25.172000,0.10440588840000005,5
0 days 00:01:25.175000,-0.0009941016000000102,5
0 days 00:01:25.176000,-0.13679410159999997,5
0 days 00:01:25.205000,-0.25057120159999996,5
0 days 00:01:25.229000,-0.2634712016,5
0 days 00:01:25.231000,-0.1833712016,5
0 days 00:01:25.232000,-0.1771072782,5
0 days 00:01:25.286000,-0.07680727820000001,5
0 days 00:01:25.288000,-0.024907278200000004,5
0 days 00:01:25.290000,0.002392721299999985,5
0 days 00:01:25.318000,0.018492720900000034,5
0 days 00:01:25.319000,0.02919272090000001,5
0 days 00:01:25.378000,0.03609272090000005,5
0 days 00:01:25.380000,0.013192720899999984,5
0 days 00:01:25.382000,-0.12980727909999998,5
0 days 00:01:25.415000,-0.10295018260000001,5
0 days 00:01:25.437000,-0.30381981159999993,5
0 days 00:01:25.439000,-0.2604198136,5
0 days 00:01:25.441000,-0.25371981419999995,5
0 days 00:01:25.498000,-0.20241981420000002,5
0 days 00:01:25.501000,-0.16211981619999996,5
0 days 00:01:25.502000,-0.09761981919999997,5
0 days 00:01:25.557000,0.03168018079999999,5
0 days 00:01:25.560000,0.17508018079999996,5
0 days 00:01:25.561000,0.32768018080000005,5
0 days 00:01:25.588000,0.40178018060000015,5
0 days 00:01:25.628000,0.39911667809999996,5
0 days 00:01:25.652000,0.40641667810000004,5
0 days 00:01:25.655000,0.35853157190000007,5
0 days 00:01:25.656000,0.3009315719000001,5
0 days 00:01:25.678000,0.24873157390000003,5
0 days 00:01:25.680000,0.2589315739,5
0 days 00:01:25.738000,0.21813157489999996,5
0 days 00:01:25.738000,0.1508315759,5
0 days 00:01:25.742000,0.06773157589999997,5
0 days 00:01:25.798000,0.009731578900000058,5
0 days 00:01:25.798000,-0.024768421099999983,5
0 days 00:01:25.804000,-0.028768422099999923,5
0 days 00:01:25.826000,-0.051736390599999946,5
0 days 00:01:25.863000,-0.058599635599999936,5
0 days 00:01:25.864000,-0.12479963159999993,5
0 days 00:01:25.868000,-0.15339963159999986,5
0 days 00:01:25.918000,-0.16819963129999987,5
0 days 00:01:25.918000,-0.16679963129999983,5
0 days 00:01:25.923000,-0.19069963129999984,5
0 days 00:01:25.978000,-0.23289962929999988,5
0 days 00:01:25.982000,-0.2777996282999999,5
0 days 00:01:25.985000,-0.30309962829999987,5
0 days 00:01:26.017000,-0.3203410818999998,5
0 days 00:01:26.037000,-0.3157410821999999,5
0 days 00:01:26.037000,-0.32275134669999983,5
0 days 00:01:26.043000,-0.30645134669999996,5
0 days 00:01:26.067000,-0.3248513456999999,5
0 days 00:01:26.129000,-0.053051345699999884,5
0 days 00:01:26.129000,0.07224865430000006,5
0 days 00:01:26.135000,0.09414865330000007,5
0 days 00:01:26.188000,0.1222486523000001,5
0 days 00:01:26.191000,0.17804865030000008,5
0 days 00:01:26.191000,0.2569486503000001,5
0 days 00:01:26.209000,0.2558682668000001,5
0 days 00:01:26.250000,0.23156826680000006,5
0 days 00:01:26.253000,0.07556827680000006,5
0 days 00:01:26.255000,-0.04193171319999995,5
0 days 00:01:26.311000,-0.16213171319999997,5
0 days 00:01:26.312000,-0.17913171320000004,5
0 days 00:01:26.313000,-0.2387317132,5
0 days 00:01:26.368000,-0.14933172320000007,5
0 days 00:01:26.370000,-0.03443173320000007,5
0 days 00:01:26.370000,0.003468265799999957,5
0 days 00:01:26.398000,0.0301682654,5
0 days 00:01:26.413000,0.030153207400000027,5
0 days 00:01:26.428000,0.05415320739999999,5
0 days 00:01:26.430000,0.0779371454,5
0 days 00:01:26.486000,0.08443714540000004,5
0 days 00:01:26.490000,0.0888371454,5
0 days 00:01:26.490000,0.05893714840000004,5
0 days 00:01:26.549000,-0.09476285160000003,5
0 days 00:01:26.550000,-0.08516285160000006,5
0 days 00:01:26.554000,-0.25976284160000007,5
0 days 00:01:26.610000,-0.22346284160000005,5
0 days 00:01:26.622000,-0.16746284190000008,5
0 days 00:01:26.627000,-0.14500298590000008,5
0 days 00:01:26.632000,-0.09230298590000005,5
0 days 00:01:26.639000,-0.06425601490000005,5
0 days 00:01:26.669000,0.1192439850999999,5
0 days 00:01:26.669000,0.2797439841,5
0 days 00:01:26.696000,0.3912439841,5
0 days 00:01:26.728000,0.35584398410000007,5
0 days 00:01:26.728000,0.4199439835999999,5
